,squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard
245,28452,seventy-nine,40,79918,4,10,2006,True,True,388,1889,566,True,2,2850377.6,Basic,no pool and has yard
246,15630,seventy-eight,4,98750,7,3,1996,True,False,7084,4158,225,True,0,1565985.6,Basic,no pool and has yard
247,65900,thirty-six,99,27819,1,5,2017,False,True,2637,1038,452,False,1,6605894.7,Basic,has pool and has yard
248,21600,ninety-four,56,85215,10,8,2000,False,True,3129,6029,236,True,3,2166421.0,Basic,no pool and has yard
249,74704,thirty-one,22,93675,1,9,1992,True,False,7463,8866,347,False,9,7472587.2,Basic,no pool and no yard
250,87291,seventy-eight,42,5950,3,3,2017,False,True,6214,3127,596,True,2,8739254.7,Basic,has pool and has yard
251,96687,sixty-five,81,70871,4,4,2012,False,True,2438,8183,695,True,6,9673884.2,Basic,has pool and no yard
252,60567,sixty-five,100,39919,7,6,2019,True,False,7010,7994,993,True,0,6071330.9,Luxury,has pool and has yard
253,4872,forty-one,74,79028,9,6,1990,True,False,5851,1579,473,False,6,489455.0,Basic,no pool and no yard
254,9157,forty-eight,53,6500,4,10,2009,False,False,6401,6536,488,False,8,922102.9,Basic,no pool and has yard
255,65217,twenty-six,39,96357,6,8,2019,False,True,1374,3300,804,False,10,6531999.9,Basic,has pool and has yard
256,87346,fifty-six,82,34773,9,9,1990,False,True,5792,549,947,True,4,8743241.0,Basic,has pool and has yard
257,47701,twenty-six,46,73572,3,5,2001,True,False,5447,3025,610,False,3,4773352.1,Basic,no pool and has yard
258,14766,fifty,79,36865,8,1,2001,False,False,8031,383,643,False,4,1488265.1,Basic,has pool and no yard
259,94841,nineteen,75,11526,3,5,1998,True,True,3157,986,585,True,6,9498026.8,Luxury,has pool and has yard
260,59318,ninety-two,91,68354,9,8,2002,False,False,9413,9619,425,True,5,5939275.2,Basic,no pool and no yard
261,1796,twenty-eight,4,66676,1,1,1997,False,True,8360,2070,142,False,4,180265.7,Basic,no pool and no yard
262,96526,thirty-six,34,61875,5,2,2020,False,True,2131,710,680,True,0,9661068.0,Basic,has pool and has yard
263,62876,thirty-six,9,90089,4,8,2006,False,False,338,8342,740,True,4,6288117.6,Basic,no pool and no yard
264,59558,forty-three,89,79779,4,3,2012,False,False,9174,4094,712,True,5,5967916.2,Basic,has pool and has yard
265,97008,eighty-nine,4,11466,9,5,2014,True,True,8321,5231,369,True,0,9703551.4,Basic,has pool and no yard
266,66746,six,10,22139,7,3,1997,False,False,1567,9732,378,True,3,6678869.7,Basic,no pool and has yard
267,25776,thirty-six,93,4777,5,9,2002,False,False,688,5948,954,True,10,2582235.2,Basic,no pool and no yard
268,96195,ninety-seven,64,91809,7,4,2018,True,True,3874,9414,892,False,3,9626665.8,Basic,has pool and no yard
269,4805,forty-seven,99,48026,5,5,1995,False,True,2788,4069,839,True,0,486824.5,Basic,has pool and has yard
270,23045,twenty-one,75,72570,5,5,1990,False,True,651,4309,607,False,0,2312202.0,Basic,no pool and has yard
271,95441,seventy,65,3574,6,10,2017,True,True,2841,3067,404,True,3,9554998.7,Basic,has pool and no yard
272,28381,thirty-four,64,44973,6,2,2009,True,False,6737,1660,502,True,2,2847241.9,Basic,no pool and has yard
273,15731,thirty-four,37,93825,5,2,2003,False,True,7361,4828,277,False,5,1582940.3,Basic,has pool and has yard
274,18966,fifty-eight,25,4414,10,4,2019,True,True,2327,7431,823,False,0,1902151.9,Basic,no pool and has yard
275,24393,forty-six,16,18507,4,8,2019,False,False,4080,4764,619,True,2,2449464.9,Basic,has pool and has yard
276,53339,sixty-seven,11,6144,4,1,2013,True,False,368,8180,312,False,3,5335546.3,Basic,no pool and no yard
277,44053,seventeen,55,70068,9,3,2004,True,False,6586,382,258,False,3,4413295.4,Basic,no pool and has yard
278,70898,ninety-eight,92,51635,6,1,1994,False,False,4848,784,942,True,3,7091863.4,Basic,no pool and no yard
279,84483,forty-one,85,28464,10,3,2019,True,False,6052,369,651,True,6,8452134.9,Basic,no pool and has yard
280,35716,twenty-four,52,77207,4,2,2013,True,True,8821,9581,991,False,10,3574932.3,Basic,no pool and has yard
281,64693,sixty-four,81,90290,10,9,2013,False,False,7506,6802,687,False,7,6471378.3,Basic,no pool and no yard
282,32593,forty,94,89328,2,9,2006,False,False,2261,9719,871,True,2,3265750.6,Basic,no pool and has yard
283,1607,sixty-three,52,32832,10,8,2020,True,False,2844,5531,878,False,7,173112.0,Luxury,has pool and has yard
284,39484,seventy-four,30,6688,6,4,1991,True,False,3172,2821,172,True,9,3954971.1,Basic,has pool and no yard
285,32458,twenty-eight,20,47125,1,3,2015,False,False,8462,890,523,True,7,3253846.5,Basic,has pool and has yard
286,72243,sixty-four,23,34837,2,1,2004,True,True,4431,8585,752,True,3,7229477.4,Basic,has pool and no yard
287,20624,forty-four,83,50284,10,2,1996,False,False,318,6191,606,False,4,2070369.6,Basic,no pool and has yard
288,7443,thirty-eight,41,4785,8,8,2005,False,False,3249,4423,503,False,1,748338.5,Basic,no pool and has yard
289,78382,forty-one,14,58781,7,1,2020,True,True,8751,7515,985,True,6,7840062.0,Basic,no pool and no yard
290,70614,fifteen,100,61317,10,5,2010,True,True,4845,8727,991,False,2,7075926.0,Luxury,has pool and has yard
291,32235,fifty-nine,10,76786,2,6,2016,True,False,7388,828,488,False,10,3225143.6,Basic,no pool and has yard
292,2523,twelve,67,75753,3,10,2015,True,True,150,473,949,True,1,260710.5,Luxury,has pool and has yard
293,87864,fifty-five,77,48421,8,4,2019,True,True,7834,7083,745,False,9,8790481.9,Basic,no pool and no yard
294,18316,ninety-seven,3,68804,10,5,1991,True,False,5804,2070,846,True,9,1832673.1,Basic,no pool and no yard
295,94471,thirty,79,55210,6,1,2011,False,True,1327,6342,285,False,3,9454072.1,Basic,has pool and has yard
296,60704,ninety-six,29,18856,1,10,2004,False,False,4505,9766,847,True,2,6080655.4,Basic,has pool and has yard
297,54020,four,64,58230,1,3,2013,False,False,8767,4062,882,True,4,5406334.3,Basic,no pool and has yard
298,59612,thirty-seven,56,69063,10,7,2017,True,True,5616,5474,914,True,2,5967739.7,Basic,no pool and has yard
299,56467,sixty-three,41,28576,3,2,1990,True,False,2743,5018,815,False,0,5649094.0,Basic,no pool and no yard
300,65625,fifty-five,36,89469,2,10,2015,False,True,774,1091,958,True,10,6567597.5,Basic,has pool and no yard
301,41570,seventy-six,98,21758,10,4,2014,True,True,3573,3494,486,True,10,4167932.4,Basic,has pool and no yard
302,44862,ninety-nine,68,58122,7,5,1992,False,False,9383,3076,631,False,3,4493882.2,Basic,has pool and no yard
303,47212,thirty-seven,81,4826,7,4,2001,False,False,7210,5160,159,False,9,4734236.1,Basic,has pool and has yard
304,2840,seventeen,26,94918,4,4,2004,True,False,6848,5362,294,True,10,288797.4,Basic,no pool and has yard
305,40465,eighty-five,100,6023,4,9,2004,False,False,6327,1053,403,True,0,4052600.4,Basic,no pool and no yard
306,17191,eighty,29,49538,2,5,1995,True,False,3192,2786,716,True,9,1728829.5,Luxury,has pool and has yard
307,56480,eighty-five,80,21192,8,3,2016,False,False,8211,9476,532,False,1,5653048.6,Basic,no pool and has yard
308,70503,seventy-eight,29,72210,2,6,2021,True,False,6819,4897,948,False,4,7051701.1,Basic,no pool and no yard
309,4885,one hundred,54,79559,7,8,1993,False,False,9519,8043,718,False,6,493693.3,Basic,no pool and no yard
310,58263,sixty-five,57,39046,9,10,2006,False,True,7942,6968,786,True,3,5840294.6,Basic,has pool and has yard
311,47647,fifty-two,6,24285,10,2,2002,True,True,3220,9457,171,True,10,4768169.2,Basic,has pool and no yard
312,57916,fifty-one,24,8801,8,1,1998,False,True,3831,5615,356,True,1,5792783.8,Basic,no pool and no yard
313,6396,seventy-one,40,28917,6,6,2005,True,False,413,3302,682,False,9,643620.5,Basic,no pool and no yard
314,41972,eighteen,49,40098,7,7,1995,True,False,842,820,846,False,0,4206464.5,Basic,has pool and no yard
315,94311,eleven,47,89062,8,1,2007,False,True,3619,128,868,False,7,9439790.7,Basic,no pool and has yard
316,10714,forty-one,98,23803,5,6,1996,False,True,2598,1190,631,True,6,1075982.6,Basic,has pool and no yard
317,11259,twenty-six,82,34780,10,4,2010,True,False,902,3876,125,True,7,1134964.0,Basic,has pool and no yard
318,3534,sixteen,13,39998,4,1,2003,False,True,5811,6473,900,False,0,359850.3,Basic,has pool and has yard
319,52680,ten,79,10177,6,4,1991,False,True,5687,2005,242,False,0,5274696.1,Basic,has pool and no yard
320,62711,sixty,29,42211,8,10,2007,False,True,4484,5437,329,False,6,6272944.7,Basic,no pool and no yard
321,19268,twelve,77,38471,3,5,2010,True,False,1133,5202,357,True,3,1938014.0,Basic,no pool and has yard
322,36119,thirty-nine,46,16503,7,4,2019,False,True,3958,3737,889,True,3,3620813.9,Basic,no pool and has yard
323,28394,fifty-three,7,81916,8,8,2003,False,True,63,8840,328,False,2,2840816.3,Basic,no pool and no yard
324,20392,thirty-three,84,53104,10,5,2007,False,True,1256,7011,171,True,2,2046763.7,Basic,no pool and has yard
325,7259,twenty-five,39,860,1,4,2014,False,False,6482,2430,537,False,5,735079.4,Basic,has pool and has yard
326,28183,eighty-one,52,44087,5,2,1993,True,True,2798,5783,525,True,10,2821593.3,Basic,no pool and no yard
327,92188,fourteen,95,5286,10,2,1996,True,True,61,7526,693,False,0,9227140.6,Basic,has pool and no yard
328,29815,twenty-eight,77,46462,9,7,1995,False,True,3530,2821,663,False,0,2989048.5,Basic,no pool and no yard
329,50219,ninety-six,54,23667,9,6,2003,False,True,8051,8796,965,True,0,5025975.3,Basic,no pool and has yard
330,1722,fifty-six,84,27948,8,8,2002,True,False,6240,8680,497,True,2,182838.2,Basic,has pool and no yard
331,70399,fourteen,85,82950,6,5,2013,False,True,8009,9856,255,False,4,7048784.3,Basic,has pool and no yard
332,28790,fifty-two,15,13856,7,6,2021,True,True,1238,5370,218,False,4,2883447.1,Basic,no pool and has yard
333,92962,seven,37,32437,5,1,2000,True,False,6581,1046,315,False,3,9304587.0,Luxury,has pool and has yard
334,34245,two,85,50891,4,4,2010,True,True,251,3567,918,True,5,3430728.0,Basic,no pool and has yard
335,54677,sixty-four,94,77132,2,10,1996,True,False,1236,3643,537,True,2,5477618.6,Luxury,has pool and has yard
336,74227,eighty-four,5,98736,7,7,2000,True,False,4609,7857,378,False,5,7427853.0,Basic,no pool and has yard
337,94939,forty-six,48,55155,9,10,2009,True,False,9164,9600,351,True,7,9503765.9,Luxury,has pool and has yard
338,48884,fifty-eight,32,15276,1,7,2010,True,False,311,1098,729,False,9,4895277.0,Basic,no pool and has yard
339,10638,thirty-nine,33,64229,5,4,2016,False,True,3142,3829,138,True,10,1066200.6,Basic,no pool and no yard
340,90315,sixty-one,91,21653,7,7,1994,True,True,5604,3492,490,True,7,9044477.4,Luxury,has pool and has yard
341,17633,twenty-eight,83,83228,6,2,2013,True,False,1644,8999,162,True,2,1767487.3,Basic,no pool and no yard
342,63242,forty-five,18,63066,4,10,2017,False,True,6932,5206,340,True,1,6327623.7,Basic,has pool and no yard
343,79344,forty-six,42,19012,2,3,1991,True,False,8088,4938,744,True,7,7945562.1,Luxury,has pool and has yard
344,72093,forty-eight,92,83520,8,1,2005,True,False,4805,7,148,False,9,7223902.5,Basic,has pool and no yard
345,13378,fifty-nine,9,2735,1,1,2001,True,True,8171,5848,488,False,7,1342476.1,Basic,no pool and has yard
346,47019,thirty-five,9,60947,8,4,2020,False,False,2005,1643,694,True,6,4706162.0,Basic,has pool and no yard
347,34666,seventy-five,14,28826,5,2,2002,True,True,9405,9154,186,True,6,3477313.2,Luxury,has pool and has yard
348,93509,twenty-eight,62,48468,6,2,1992,True,True,72,9223,731,True,6,9361261.2,Luxury,has pool and has yard
349,13583,forty-two,32,42009,7,2,2015,True,True,4519,3442,911,False,10,1364589.5,Basic,no pool and has yard
350,19649,eleven,83,87255,4,4,1999,True,False,595,6282,795,True,2,1970018.9,Basic,has pool and no yard
351,141,sixteen,58,42248,5,4,1997,True,False,3411,8985,213,False,4,22670.7,Basic,has pool and no yard
352,22821,sixty-four,14,66304,9,8,1993,True,True,2060,103,491,True,2,2289134.3,Luxury,has pool and has yard
353,533,seventy-six,55,94923,6,8,2021,True,True,654,3585,301,False,9,65465.1,Luxury,has pool and has yard
354,67020,seventy-one,38,64361,4,7,2015,False,False,3647,997,640,False,1,6711051.5,Basic,has pool and has yard
355,49094,thirty,49,90656,9,2,2021,False,True,4934,3570,625,True,8,4916616.1,Basic,no pool and has yard
356,25269,eighty-eight,92,86720,6,7,2019,True,True,3464,5175,693,True,1,2530193.9,Basic,no pool and no yard
357,71989,forty-one,77,50519,2,3,2003,False,False,7290,4027,337,True,4,7204744.3,Basic,no pool and no yard
358,73180,one,54,38386,9,7,2011,False,False,3340,452,784,True,10,7325717.1,Basic,has pool and has yard
359,18926,fifty-eight,84,32618,6,4,1998,True,False,5353,4021,442,True,8,1908217.8,Luxury,has pool and has yard
360,6492,seventy-six,88,81044,10,3,2018,True,False,2655,6299,372,False,9,652565.8,Basic,no pool and no yard
361,98045,four,8,78526,4,5,2002,False,False,9321,2416,570,True,0,9814193.2,Basic,has pool and has yard
362,51589,eighty-three,43,55528,6,10,1998,True,False,7867,7522,819,True,5,5167451.8,Basic,has pool and no yard
363,24390,seventy-five,44,70527,10,9,1992,False,False,7295,6840,235,False,1,2446317.2,Basic,no pool and has yard
364,75890,ten,59,33129,9,5,2001,False,True,270,3676,744,False,8,7597786.1,Basic,has pool and no yard
365,29220,nine,59,33789,7,6,1994,True,False,391,8842,706,False,0,2929116.4,Basic,has pool and no yard
366,72433,fifty-seven,18,69864,7,7,2001,False,False,6995,8567,276,True,0,7250644.1,Basic,has pool and has yard
367,57467,ninety-eight,64,24393,7,3,1993,False,False,661,9428,600,True,2,5749361.3,Basic,no pool and no yard
368,81482,seventy-six,9,56103,1,7,1997,False,False,2265,3606,281,False,6,8153070.7,Basic,no pool and has yard
369,61346,sixty-nine,52,63238,7,10,2009,False,True,7427,5864,207,True,10,6141452.9,Basic,has pool and no yard
370,80915,twenty-three,67,46095,9,6,1992,True,True,5351,1864,569,False,0,8104297.2,Luxury,has pool and has yard
371,65479,seventy-four,35,99953,10,5,2000,False,True,9347,1817,460,False,10,6552454.0,Basic,has pool and no yard
372,48302,twenty-two,13,82376,2,9,2017,False,False,9855,6297,543,True,1,4833604.7,Basic,no pool and has yard
373,76690,twenty-one,99,91395,1,1,1990,True,True,611,2112,181,True,8,7682267.0,Luxury,has pool and has yard
374,14447,thirty-nine,23,93847,6,8,2002,False,False,5371,9535,965,False,6,1448447.2,Basic,has pool and no yard
375,24213,thirty-one,93,51767,1,7,1994,True,False,1561,1228,653,False,5,2431969.4,Luxury,has pool and has yard
376,1843,thirty,3,3,4,7,2007,True,True,1313,9063,706,False,5,189919.7,Luxury,has pool and has yard
377,78183,sixty-five,86,3648,7,9,2007,False,True,8682,588,748,True,4,7829898.7,Basic,has pool and has yard
378,99323,thirty-five,28,69665,6,7,2018,False,False,6346,6556,280,True,3,9939399.8,Basic,has pool and no yard
379,67491,twenty-one,57,5308,6,7,2007,True,False,1253,1592,254,True,0,6750826.7,Basic,no pool and no yard
380,2588,eighty-two,69,25395,1,5,2016,False,False,7247,9670,987,False,8,267798.6,Basic,no pool and has yard
381,76635,six,1,73981,2,5,1999,False,False,981,5857,949,True,1,7669791.9,Basic,has pool and has yard
382,45070,one hundred,92,21335,9,9,1997,True,False,1333,989,885,True,0,4510977.7,Basic,no pool and no yard
383,62381,fifty-eight,44,22862,1,4,2003,True,False,1809,2821,734,True,6,6243323.3,Basic,no pool and has yard
384,98543,two,44,88249,1,3,1992,False,True,2955,6151,661,False,7,9860222.2,Basic,no pool and has yard
385,13972,thirty-nine,8,91674,2,2,2009,False,False,1477,3153,952,True,2,1397748.9,Basic,no pool and no yard
386,71567,seventy,94,64245,10,8,1992,False,False,5968,1718,985,False,4,7166917.2,Basic,has pool and no yard
387,36804,ninety-nine,12,76338,2,8,1996,False,False,6951,6584,594,True,6,3681839.6,Basic,no pool and no yard
388,21297,seventy-one,14,75154,2,3,1995,True,True,8198,4951,111,False,4,2136801.5,Luxury,has pool and has yard
389,9950,one,69,79019,5,10,2012,False,True,3156,6914,174,False,4,1000736.2,Basic,no pool and has yard
390,3661,fifty,24,1138,3,8,2007,True,False,6186,862,613,False,7,372556.7,Luxury,has pool and has yard
391,88102,fifty-one,70,42082,8,3,2016,True,False,7245,6073,496,True,9,8821018.6,Basic,no pool and has yard
392,72596,ninety-one,90,32957,7,6,2015,True,False,9595,1266,156,True,0,7262781.5,Basic,no pool and no yard
393,70763,four,38,18220,10,4,2015,True,False,7098,5958,484,False,9,7082373.5,Basic,no pool and has yard
394,12002,fifty-eight,41,2764,8,8,1995,True,False,1718,3877,867,True,1,1203664.5,Basic,no pool and no yard
395,26146,thirty-four,98,431,7,9,2011,True,True,2060,7566,680,True,7,2627462.1,Basic,has pool and no yard
396,13716,sixty-two,98,61202,6,8,1990,False,True,5967,1070,911,False,10,1382883.0,Basic,has pool and no yard
397,23281,thirty-two,52,87667,9,10,2020,True,True,3681,3220,422,True,3,2339782.0,Luxury,has pool and has yard
398,3824,forty-five,9,11597,5,6,2019,False,True,3191,6677,305,False,0,386574.9,Basic,has pool and has yard
399,56086,three,46,52007,6,2,2021,False,True,2853,1194,863,False,1,5615576.1,Basic,no pool and has yard
400,19014,sixty-seven,89,82387,8,2,1999,False,False,3330,8941,550,False,6,1912984.9,Basic,no pool and has yard
401,80808,fifty-nine,1,18733,7,5,2004,False,False,3879,8229,434,False,5,8085990.4,Basic,no pool and has yard
402,83602,five,2,48528,9,7,1991,True,False,8993,8003,496,True,5,8365162.1,Basic,has pool and no yard
403,99767,twenty-seven,79,46530,2,8,2018,True,False,520,7948,495,True,2,9985836.8,Basic,has pool and no yard
404,60675,thirty-two,51,97066,9,7,2002,True,False,5953,6958,260,False,6,6075733.2,Basic,no pool and has yard
405,20210,two,78,77066,1,8,2007,True,False,2811,9309,218,False,4,2029228.7,Basic,no pool and has yard
406,28694,eighty-two,20,44298,2,3,1991,True,True,3206,2352,310,True,3,2870499.1,Basic,no pool and no yard
407,45521,fifty-three,32,26627,9,9,1991,True,True,8643,2999,670,False,7,4554205.1,Basic,no pool and no yard
408,55727,forty-six,77,94339,5,5,2016,False,False,5811,42,183,False,2,5574845.6,Basic,no pool and no yard
409,17307,twenty,66,81794,5,8,2006,True,True,2317,5409,692,False,2,1740869.6,Basic,no pool and has yard
410,86474,ninety-eight,33,50147,1,6,2004,False,False,1928,4232,220,False,7,8649993.4,Basic,no pool and no yard
411,6012,fifty-three,38,96011,8,7,2013,True,False,392,2928,423,False,4,607323.3,Basic,no pool and has yard
412,6617,fifty-one,38,26766,10,4,2010,True,True,7115,5340,248,False,10,663333.0,Basic,no pool and no yard
413,34061,forty-three,90,26346,3,1,1993,False,False,1616,6765,534,True,9,3407529.3,Basic,no pool and no yard
414,12881,twelve,68,85503,10,5,2006,False,True,8654,5066,920,True,0,1293712.6,Basic,no pool and has yard
415,48458,eighty-two,72,98206,3,6,2002,True,True,5447,7360,308,False,6,4851198.2,Basic,no pool and has yard
416,89618,forty-nine,36,30029,1,6,2006,False,True,4321,9355,752,True,0,8969519.6,Basic,no pool and has yard
417,10369,thirty,68,51049,8,10,1999,False,False,9629,7874,383,False,10,1044857.9,Basic,no pool and has yard
