,index,long_hair,forehead_width_cm,forehead_height_cm,forehead_width_mm,forehead_width_conventional_units,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender,index,long_hair,forehead_width_cm,forehead_height_cm,forehead_width_mm,forehead_width_conventional_units,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
96,96,0.913775326095312,12.2,6.2,122.0,0.05161290322580638,0.6872020640927525,0.6085642019200037,0.861224445146491,0.6212398437206019,,2611,0.6419398170113269,14.4,5.7,144.0,0.1935483870967742,0.9602684579980247,0.7702085261245825,0.912021875567662,0.6850027440270257,Male
97,97,0.5466432267800856,15.1,6.8,151.0,0.23870967741935478,0.5038769073152551,0.5055769267641989,0.9743030971582616,0.7143342094543033,,2612,0.20242424286550392,11.4,5.4,114.0,0.0,0.4882218339463329,0.3071653706677348,0.48153677788979754,0.32145886936254836,Female
98,98,0.010181215982650205,12.0,6.4,120.0,0.03870967741935481,0.4778185890595077,0.3448593976751236,0.31679013824280966,0.49168944050035146,,2613,0.5765880854367231,14.9,6.5,149.0,0.22580645161290322,0.04577463210619015,0.6847263005288264,0.7743969498520054,0.5006482468090249,Male
99,99,0.006035014763629332,12.3,5.9,123.0,0.05806451612903228,0.3069299961902251,0.4098737441027075,0.25714364334900236,0.1573230231998069,,2614,0.9833389408572736,13.1,6.4,131.0,0.10967741935483867,0.25388619043907806,0.8836935686733441,0.20769206104141252,0.005535731970274682,Female
100,100,0.9674037060713782,15.3,5.6,153.0,0.2516129032258065,0.013571815268773046,0.5148469404125333,0.7296868499404063,0.9605423617484061,,2615,0.8273565214795565,11.5,5.5,115.0,0.006451612903225784,0.3803356331619453,0.6749631568966772,0.5271379343317384,0.6251398190997199,Male
101,101,0.8575610914394571,13.7,5.4,137.0,0.14838709677419348,0.6183242701465014,0.6489839422184351,0.2663630022936335,0.6463738803011301,,2616,0.7466766590967696,11.6,6.2,116.0,0.012903225806451568,0.44133709300461327,0.3392329995824079,0.691222443681089,0.37696743230213897,Female
102,102,0.5317487491368844,14.4,5.7,144.0,0.1935483870967742,0.9666863003574149,0.8736320830940425,0.6034744899799254,0.9422609498122101,,2617,0.9712453489965183,12.1,5.7,121.0,0.0451612903225806,0.512538689669614,0.7997259217600627,0.7712074502221052,0.7034804746895058,Male
103,103,0.5381624884085986,14.5,6.3,145.0,0.19999999999999998,0.5590502015383058,0.6418153798548016,0.9471946592964008,0.4130416662799379,,2618,0.9930669810867234,13.4,6.4,134.0,0.12903225806451613,0.6577453622746419,0.8855852339225714,0.3380147447603207,0.7214931088243914,Male
104,104,0.7042580429909806,12.1,6.5,121.0,0.0451612903225806,0.5387477624626449,0.5863359499605121,0.809917708240528,0.9628572028213248,,2619,0.2103260100756037,13.5,5.2,135.0,0.13548387096774192,0.7855405168123895,0.706326815661283,0.868395429072266,0.9683860302402625,Male
105,105,0.738730021494341,11.8,6.5,118.0,0.02580645161290325,0.5945757555722901,0.8816988340939075,0.237355241211271,0.9021339613773443,,2620,0.5388410816731968,12.6,5.6,126.0,0.07741935483870963,0.0885639778248451,0.4962152871731343,0.36667975670953357,0.42037943997326976,Female
106,106,0.24762777383709017,11.8,6.5,118.0,0.02580645161290325,0.5569482139242283,0.2931245738069991,0.6414544732612627,0.9048161237051069,,2621,0.8781910815001581,13.7,5.7,137.0,0.14838709677419348,0.8606627904877404,0.8458497722584852,0.7998567694775917,0.6672800745470624,Male
107,107,0.6343394838615877,15.3,6.7,153.0,0.2516129032258065,0.960071845072962,0.9330251238107428,0.5128450657312129,0.8429393118953791,,2622,0.14654215957200045,13.4,6.4,134.0,0.12903225806451613,0.6573588248112445,0.7910941730552443,0.955634859938097,0.6997292932461947,Male
108,108,0.7788885429257557,14.8,6.1,148.0,0.21935483870967745,0.8880970275781677,0.7005596319873326,0.6563345724191135,0.7007054104444876,,2623,0.7383223319567771,13.6,6.1,136.0,0.1419354838709677,0.24595084412788054,0.44529335891797917,0.27344876037275173,0.2665335507008052,Female
109,109,0.9123602286767978,13.9,5.5,139.0,0.16129032258064516,0.18652385202940902,0.5927573257270503,0.3763748857475241,0.0567682055745784,,2624,0.6573005549950812,12.5,6.2,125.0,0.07096774193548384,0.34637888474107964,0.4049880492099825,0.02076860037686079,0.351746373469576,Female
110,110,0.7473735140773217,15.5,5.3,155.0,0.264516129032258,0.6704415132305299,0.8332529344118291,0.7563102570682332,0.4852146593976584,,2625,0.2423990093119987,12.5,5.5,125.0,0.07096774193548384,0.6238494601400122,0.7069714267414151,0.8098006757107556,0.9450187369356079,Male
111,111,0.6942707379300953,12.5,6.2,125.0,0.07096774193548384,0.2547131693458334,0.744752908376833,0.25299661100485155,0.16608249607446723,,2626,0.7331417830369094,14.1,6.2,141.0,0.17419354838709672,0.3647805882581641,0.15330825572249224,0.06198941421166426,0.5455749525338659,Female
112,112,0.9700208783521138,13.1,6.6,131.0,0.10967741935483867,0.5283566493133656,0.040767028541304595,0.6987103140640587,0.8827723333726473,,2627,0.9304888861847265,12.9,5.3,129.0,0.0967741935483871,0.18487425407817248,0.029732876995268498,0.36408400287648257,0.03544224216277381,Female
113,113,0.9374618540563148,15.3,5.3,153.0,0.2516129032258065,0.748390515419842,0.8056228879500571,0.8001366592177597,0.40164269255080853,,2628,0.6225226222255051,12.5,6.3,125.0,0.07096774193548384,0.26597914817698887,0.03818645701132212,0.15837766364325073,0.14946216152266584,Female
114,114,0.5478883434765439,13.8,5.4,138.0,0.1548387096774194,0.26379457244086474,0.3348508693940248,0.04439285016577782,0.13419759618140648,,2629,0.6484167054995982,11.6,5.7,116.0,0.012903225806451568,0.2938942443914325,0.23034201345818484,0.5870376646395885,0.47558261270916874,Female
115,115,0.7205430562947559,12.8,6.1,128.0,0.09032258064516131,0.425456091629294,0.1959010844976249,0.3975517559496781,0.6138123290805431,,2630,0.020877993587857968,13.9,6.7,139.0,0.16129032258064516,0.6601980342014806,0.9426029642256812,0.5154325568502496,0.5546634121148918,Male
116,116,0.5199965959143298,12.9,6.4,129.0,0.0967741935483871,0.32795233998013107,0.15439732369602943,0.48223610700069347,0.820973820078151,,2631,0.9385791685061671,11.6,5.7,116.0,0.012903225806451568,0.42464480948878375,0.05487657778483235,0.3498943525857805,0.2757634142648671,Female
117,117,0.9829489558750792,14.3,6.1,143.0,0.18709677419354842,0.2417117108475791,0.40930247110410556,0.2617132125650855,0.06205378657170979,,2632,0.1813913646287149,11.5,6.2,115.0,0.006451612903225784,0.04532381341891095,0.4372127398731001,0.0961363068351262,0.18860345909926923,Female
118,118,0.5173883785745625,13.8,6.7,138.0,0.1548387096774194,0.9387402923011733,0.976210158822449,0.924997503190955,0.739549443449447,,2633,0.6239987337552191,12.5,6.1,125.0,0.07096774193548384,0.3095410438557254,0.28225135816241187,0.05679992321626898,0.11374119029653917,Female
119,119,0.7148052413230399,11.6,5.1,116.0,0.012903225806451568,0.7918260674850321,0.9911324806774942,0.8380027693695036,0.9887651033985029,,2634,0.708704322610207,13.0,6.1,130.0,0.10322580645161288,0.49087031310629664,0.4151299580269981,0.21784295686245886,0.3307431382195926,Female
120,120,0.8308252794367761,11.5,6.3,115.0,0.006451612903225784,0.019372978603536373,0.5912637828716134,0.9464787098869831,0.3491334662403433,,2635,0.5964613042476953,14.2,5.2,142.0,0.18064516129032251,0.06831785483522906,0.8158534456131034,0.6933315729166718,0.839805365752295,Male
121,121,0.7885757305847706,13.4,5.4,134.0,0.12903225806451613,0.3984460576778138,0.5922893153932461,0.17057274852512172,0.20845917082665105,,2636,0.9698967809604913,14.4,5.9,144.0,0.1935483870967742,0.8687178992601674,0.3759926852589104,0.877831348053416,0.5622931316631503,Male
122,122,0.7180407599265032,12.9,5.2,129.0,0.0967741935483871,0.05733052397831989,0.12366544223782239,0.18547616826161617,0.37490693807355807,,2637,0.12908381149966147,14.3,5.9,143.0,0.18709677419354842,0.7511906418586944,0.5045972944494421,0.6424029006458807,0.5749866968162844,Male
123,123,0.9207626663230344,11.8,7.1,118.0,0.02580645161290325,0.6280214641103611,0.653596697425515,0.6445967451124757,0.806219881785478,,2638,0.790568940993134,13.0,6.5,130.0,0.10322580645161288,0.3044948514295092,0.2701544793080081,0.2790853706597462,0.29620215412119383,Female
124,124,0.6830263152954018,12.6,6.4,126.0,0.07741935483870963,0.12144711486326926,0.7693405140868583,0.14806635802500695,0.5068180571157006,,2639,0.9061173583419001,11.4,5.2,114.0,0.0,0.22815929183828654,0.7840949332204211,0.04816522619081787,0.4630258077028917,Female
125,125,0.511621784755832,14.0,6.0,140.0,0.16774193548387095,0.3351136917312525,0.21456789554996886,0.11780735245458396,0.13559007415466606,,2640,0.8719280993190223,13.8,6.1,138.0,0.1548387096774194,0.6546428311078643,0.7341378168039951,0.6409699029449838,0.9964804406174737,Male
126,126,0.6178397835727378,14.2,6.2,142.0,0.18064516129032251,0.6070693547001778,0.6403807810106552,0.6788493595904113,0.6803419143983895,,2641,0.6607941949018139,12.6,6.8,126.0,0.07741935483870963,0.7519788336994113,0.5167638649107406,0.16042751140468015,0.9384881908164193,Male
127,127,0.9027668649584328,12.1,6.2,121.0,0.0451612903225806,0.7997249675380478,0.6228860557516523,0.5700690816117562,0.6725774746714901,,2642,0.7048962751087571,11.9,6.2,119.0,0.03225806451612903,0.025908849079865903,0.08745679415173452,0.7687217668684067,0.7471155258463491,Male
128,128,0.8002976984338436,12.0,6.5,120.0,0.03870967741935481,0.1359515026285225,0.11847349285288822,0.28039136777673374,0.06349803562962297,,2643,0.6488177684876366,12.3,5.6,123.0,0.05806451612903228,0.7401702184947399,0.5424002756925944,0.519172762400637,0.986413903328056,Male
129,129,0.7161084706243377,12.3,5.4,123.0,0.05806451612903228,0.4434784986101966,0.09872034540356711,0.21371846545111134,0.9252590202164985,,2644,0.8282163905475128,13.4,6.8,134.0,0.12903225806451613,0.9480983693587575,0.3884910685374451,0.7433237288410264,0.8087626282609062,Male
130,130,0.5046321695193827,12.7,6.8,127.0,0.08387096774193542,0.5655283263799145,0.5161988429398587,0.6459857446464241,0.7263752114025208,,2645,0.6776921367722832,11.6,5.6,116.0,0.012903225806451568,0.9069788797554668,0.8528913449251694,0.7095633293025615,0.9020579799238476,Male
131,131,0.5584584614262706,12.5,5.8,125.0,0.07096774193548384,0.42483073887773465,0.6721527338853115,0.3976665232960582,0.4258178840016052,,2646,0.5041993017619404,13.4,5.8,134.0,0.12903225806451613,0.34168674768543217,0.11786086259978318,0.3439572018171104,0.5964561687164208,Female
132,132,0.787399711509601,11.8,5.4,118.0,0.02580645161290325,0.23165444522688183,0.5008939916140369,0.9912532075135259,0.736735867533209,,2647,0.5043911412460695,13.9,5.5,139.0,0.16129032258064516,0.03331818132645531,0.24109064312572626,0.2965729150073982,0.3123648944958599,Female
133,133,0.852347049222913,11.6,5.9,116.0,0.012903225806451568,0.03304239273592413,0.4247182566002621,0.4900721208171242,0.05683058328098589,,2648,0.4847755180802821,11.7,6.8,117.0,0.01935483870967735,0.7828800317457353,0.9760984766077505,0.14892741559261669,0.6018033652609908,Male
134,134,0.6658748196444773,11.7,6.3,117.0,0.01935483870967735,0.7852942381513397,0.38893547791643157,0.3066231758167002,0.2387847660295762,,2649,0.6990517815996222,15.1,5.7,151.0,0.23870967741935478,0.9210166155316222,0.24798230456614462,0.7509236710949456,0.8849811895010089,Male
135,135,0.7790887080166363,11.9,5.3,119.0,0.03225806451612903,0.4362398932296252,0.24265989726439496,0.0798275960346132,0.03654497624165676,,2650,0.677142249999256,11.7,6.1,117.0,0.01935483870967735,0.32407477695900294,0.979196944556074,0.42777159913075974,0.30589740795342213,Female
136,136,0.7386003234339718,13.2,5.5,132.0,0.11612903225806445,0.9826557682087274,0.10605848616285085,0.6669164423412044,0.6308401470983968,,2651,0.7619269222834095,12.1,6.9,121.0,0.0451612903225806,0.5097024565171324,0.6010696795181443,0.2388381918355318,0.849714973432409,Male
137,137,0.5392636125437325,13.8,5.2,138.0,0.1548387096774194,0.5333106388962929,0.8524347710241651,0.1780280588084573,0.01049418178463929,,2652,0.6423802281761188,14.0,7.1,140.0,0.16774193548387095,0.8883513440394089,0.8735249888425289,0.5078167371909974,0.908692891676691,Male
138,138,0.533810247404467,12.4,5.9,124.0,0.06451612903225806,0.7211741087837711,0.9365009766218848,0.5366928637118112,0.765401833050706,,2653,0.1561197446617334,12.9,5.3,129.0,0.0967741935483871,0.2117308651760476,0.07674977493186413,0.20892401253749027,0.8353535095175381,Female
139,139,0.7898182087993735,13.2,5.6,132.0,0.11612903225806445,0.6157561794736263,0.11453297524819062,0.793195736398201,0.5233238262814345,,2654,0.7399185538343278,13.7,5.7,137.0,0.14838709677419348,0.5051256500571707,0.5560661581917699,0.5081956018785966,0.8338589998265817,Male
140,140,0.7740215653653041,12.6,6.5,126.0,0.07741935483870963,0.2039217218621907,0.1255024702550983,0.1948581690124197,0.4340828654624235,,2655,0.8278084568165719,12.8,6.2,128.0,0.09032258064516131,0.09220041261075651,0.13432870679921205,0.026910514746791847,0.15306454627271243,Female
141,141,0.8522729145959427,13.1,6.2,131.0,0.10967741935483867,0.7999520936133915,0.5586733858587662,0.9614212218086684,0.5905884704982456,,2656,0.7976562912075725,13.1,6.1,131.0,0.10967741935483867,0.4320978537593472,0.3091402180372785,0.0035131599974112526,0.07352549833074212,Female
142,142,0.9375785300886526,13.2,6.0,132.0,0.11612903225806445,0.23672266296745564,0.6148648685100233,0.8017415090367384,0.17242694314969104,,2657,0.5673126550403522,14.0,6.1,140.0,0.16774193548387095,0.35987037765755775,0.592651130178792,0.402170733950983,0.312257880082212,Female
143,143,0.8856435571869052,12.7,5.6,127.0,0.08387096774193542,0.3217691477377119,0.2166839703400112,0.4679969282400021,0.4181668140536753,,2658,0.6770544491766772,14.7,5.6,147.0,0.21290322580645155,0.34566212908420285,0.8526519399607646,0.8395179743076306,0.9382098529726287,Male
144,144,0.5270343804437272,14.2,6.5,142.0,0.18064516129032251,0.8136131229074626,0.8058892695152273,0.7965666137897391,0.7207976902584241,,2659,0.9014342040692305,11.8,6.4,118.0,0.02580645161290325,0.18269034201087198,0.21774180028928775,0.12244150783690999,0.47995905568035546,Female
145,145,0.6019481707454111,11.9,6.3,119.0,0.03225806451612903,0.023734613298154406,0.3374768534849179,0.3286433043475014,0.08860401343213575,,2660,0.8929251533489642,14.5,5.5,145.0,0.19999999999999998,0.4129679765454981,0.5385451710831921,0.8502532949823711,0.6233417548701361,Male
146,146,0.7261337705653496,13.9,5.1,139.0,0.16129032258064516,0.7147477542631249,0.8625840081978131,0.5259277376795198,0.8917148163990326,,2661,0.5350209823507135,13.5,6.1,135.0,0.13548387096774192,0.9175613903697948,0.9502969924333574,0.8929337141105731,0.9465032894135981,Male
147,147,0.9858742618914199,11.9,6.8,119.0,0.03225806451612903,0.9527317021574089,0.6897200947065389,0.6318882470245508,0.7532787597056136,,2662,0.5425584066750957,11.9,5.6,119.0,0.03225806451612903,0.5577849789086811,0.8009738262201083,0.5554251952419709,0.8567514588340414,Male
148,148,0.9945991983908753,13.4,6.3,134.0,0.12903225806451613,0.27066734382109214,0.08273566519913994,0.8843367338729695,0.4879415960588968,,2663,0.7429549805030956,15.1,5.6,151.0,0.23870967741935478,0.7427112818418576,0.8721214835938593,0.13230033534089258,0.8346986617027368,Male
149,149,0.9477336596262593,15.4,6.6,154.0,0.25806451612903225,0.7686289389158966,0.8273689869638927,0.6322482099084143,0.9126916998541803,,2664,0.12144961111308117,14.5,6.0,145.0,0.19999999999999998,0.7479335627939758,0.14202027812464385,0.8435716626327117,0.6210469531422527,Male
150,150,0.7433494391657888,11.8,5.2,118.0,0.02580645161290325,0.8231010565575696,0.0027986244100418056,0.5078600577032609,0.6740665758626003,,2665,0.8319556112758256,12.9,6.5,129.0,0.0967741935483871,0.2322319480984925,0.3020765166471412,0.786759223145264,0.18877139339545607,Female
151,151,0.6539335181248007,11.7,5.5,117.0,0.01935483870967735,0.39055618695151306,0.4592292711164201,0.06604731034789424,0.23750036558208898,,2666,0.044588019242225885,12.3,5.2,123.0,0.05806451612903228,0.1069833799753383,0.23170117589996198,0.17830059005178345,0.4442200408538329,Female
152,152,0.5926273428099903,13.4,6.4,134.0,0.12903225806451613,0.929755526536187,0.6945400752505204,0.5239063436917997,0.5087377271871398,,2667,0.551037913508039,14.5,6.1,145.0,0.19999999999999998,0.8339826531707241,0.4894038354380576,0.9164029977767925,0.22548352402080402,Male
153,153,0.22156103912933955,12.5,6.8,125.0,0.07096774193548384,0.591831275669778,0.8869202665452748,0.3619030481159436,0.9227364205797934,,2668,0.9408634054667058,15.2,5.2,152.0,0.24516129032258058,0.9218231994447506,0.6749454472113681,0.8736133370446869,0.8692910657607609,Male
154,154,0.8499969517285408,13.3,6.4,133.0,0.12258064516129034,0.4078090083906974,0.09765372492397012,0.0008592035379635932,0.22731111026976186,,2669,0.684853192891449,12.3,6.1,123.0,0.05806451612903228,0.896708136451908,0.8592165185413613,0.5313822996733297,0.5426690917982044,Male
155,155,0.5307023485376079,12.9,6.2,129.0,0.0967741935483871,0.11875924015370132,0.13591605479941882,0.2475591179829688,0.3220640683530694,,2670,0.7612455850458477,12.2,5.6,122.0,0.05161290322580638,0.716636490286578,0.2604913306054365,0.6803217428511039,0.04808076207084716,Female
156,156,0.5313220088525701,12.8,5.9,128.0,0.09032258064516131,0.5438526224108327,0.5947905347835744,0.5437568407118325,0.9150627596839855,,2671,0.54475465694333,13.8,5.1,138.0,0.1548387096774194,0.6322289604825011,0.7270874978091155,0.6882599294896203,0.6054447052177898,Male
157,157,0.7036864890111427,11.9,5.5,119.0,0.03225806451612903,0.30853541611063046,0.02634741819090508,0.016151923839546445,0.13371467702884654,,2672,0.8226231789235607,11.4,5.9,114.0,0.0,0.020333605259551468,0.15853851966684707,0.8324365354251517,0.7429971597648433,Female
158,158,0.8577133934104728,15.3,5.5,153.0,0.2516129032258065,0.8235817504066638,0.6581608942797061,0.6554723299882491,0.04765271062400617,,2673,0.6051589126626261,11.7,6.0,117.0,0.01935483870967735,0.9129207913005394,0.780347943900126,0.7317366948578661,0.6112458201810809,Male
159,159,0.8400514552807982,12.5,6.1,125.0,0.07096774193548384,0.4182544120259045,0.9717387901733314,0.708371640900541,0.5004414335555767,,2674,0.5833090587235439,11.5,5.2,115.0,0.006451612903225784,0.25160323591444717,0.24979021163515414,0.06044819511110622,0.20821769113558825,Female
